raw_line,datefrag,timefrag,thread,level,component,message,block_ids,ips,size,src_ip,dest_ip,_timestamp,block_id_list,trace_id,module,subcomponent,template,template_id
081109 212338 2007 INFO dfs.DataNode$PacketResponder: Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,81109,212338,2007,INFO,dfs.DataNode$PacketResponder,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,blk_-518701095493827363,,67108864,,,,['blk_-518701095493827363'],blk_-518701095493827363,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 212403 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,81109,212403,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,blk_-2530087534157630851,10.251.106.50:50010,67108864,,,,['blk_-2530087534157630851'],blk_-2530087534157630851,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081109 212440 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,81109,212440,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,blk_427714267500527780,10.251.198.196:50010,67108864,,,,['blk_427714267500527780'],blk_427714267500527780,dfs,FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
081109 212703 2053 INFO dfs.DataNode$PacketResponder: Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,81109,212703,2053,INFO,dfs.DataNode$PacketResponder,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,blk_-967145856473901804,,67108864,,,,['blk_-967145856473901804'],blk_-967145856473901804,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 212904 2174 INFO dfs.DataNode$PacketResponder: Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,81109,212904,2174,INFO,dfs.DataNode$PacketResponder,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,blk_8408125361497769001,,67108864,,,,['blk_8408125361497769001'],blk_8408125361497769001,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 212931 2211 INFO dfs.DataNode$PacketResponder: Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,81109,212931,2211,INFO,dfs.DataNode$PacketResponder,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,blk_-1614641487214609125,,67108864,,,,['blk_-1614641487214609125'],blk_-1614641487214609125,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 213009 2207 INFO dfs.DataNode$PacketResponder: Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,81109,213009,2207,INFO,dfs.DataNode$PacketResponder,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,blk_7577595658377008671,,67108864,,,,['blk_7577595658377008671'],blk_7577595658377008671,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 213028 2206 INFO dfs.DataNode$PacketResponder: Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,81109,213028,2206,INFO,dfs.DataNode$PacketResponder,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,blk_3777400576053320362,,67108864,,,,['blk_3777400576053320362'],blk_3777400576053320362,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 213217 2267 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-5852844080027817147 terminating,81109,213217,2267,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5852844080027817147 terminating,blk_-5852844080027817147,,0,,,,['blk_-5852844080027817147'],blk_-5852844080027817147,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081109 213353 2313 INFO dfs.DataNode$PacketResponder: Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,81109,213353,2313,INFO,dfs.DataNode$PacketResponder,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,blk_-2129171714384027465,,67108864,,,,['blk_-2129171714384027465'],blk_-2129171714384027465,dfs.DataNode,PacketResponder,Received block <*> of size <*> from <*>,3
081109 213436 13 INFO dfs.DataBlockScanner: Verification succeeded for blk_-2827716238972737794,81109,213436,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-2827716238972737794,blk_-2827716238972737794,,0,,,,['blk_-2827716238972737794'],blk_-2827716238972737794,dfs,DataBlockScanner,Verification succeeded for <*>,6
081109 213506 2421 INFO dfs.DataNode$DataXceiver: Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,81109,213506,2421,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,blk_-3509323198988774369,"10.250.6.214:52922,10.250.6.214:50010",0,10.250.6.214:52922,10.250.6.214:50010,,['blk_-3509323198988774369'],blk_-3509323198988774369,dfs.DataNode,DataXceiver,Receiving block <*> src: <*> dest: <*>,4
081109 213510 2384 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_9093049293972551787 terminating,81109,213510,2384,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_9093049293972551787 terminating,blk_9093049293972551787,,0,,,,['blk_9093049293972551787'],blk_9093049293972551787,dfs.DataNode,PacketResponder,PacketResponder <*> for block <*> terminating,1
081109 213837 19 INFO dfs.FSDataset: Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,81109,213837,19,INFO,dfs.FSDataset,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,"blk_1781953582842324563,blk_1781953582842324563",,0,,,,"['blk_1781953582842324563', 'blk_1781953582842324563']",blk_1781953582842324563,dfs,FSDataset,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,7
081109 213847 2552 INFO dfs.DataNode$DataXceiver: 10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,81109,213847,2552,INFO,dfs.DataNode$DataXceiver,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,blk_-7724713468912166542,10.251.194.213:50010,0,,,,['blk_-7724713468912166542'],blk_-7724713468912166542,dfs.DataNode,DataXceiver,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,8
081109 213907 2497 INFO dfs.DataNode$DataXceiver: 10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,81109,213907,2497,INFO,dfs.DataNode$DataXceiver,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,blk_-3358448553918665902,10.251.91.229:50010,0,,,,['blk_-3358448553918665902'],blk_-3358448553918665902,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 213908 2549 INFO dfs.DataNode$DataXceiver: 10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,81109,213908,2549,INFO,dfs.DataNode$DataXceiver,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,blk_-5341992729755584578,10.251.39.192:50010,0,,,,['blk_-5341992729755584578'],blk_-5341992729755584578,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 214009 2594 INFO dfs.DataNode$DataXceiver: 10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,81109,214009,2594,INFO,dfs.DataNode$DataXceiver,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,blk_3166960787499091856,10.250.5.237:50010,0,,,,['blk_3166960787499091856'],blk_3166960787499091856,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 214043 2561 WARN dfs.DataNode$DataXceiver: 10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,81109,214043,2561,WARN,dfs.DataNode$DataXceiver,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,blk_-2918118818249673980,10.251.30.85:50010,0,,,,['blk_-2918118818249673980'],blk_-2918118818249673980,dfs.DataNode,DataXceiver,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,9
081109 214402 2677 WARN dfs.DataNode$DataXceiver: 10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,81109,214402,2677,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,blk_8376667364205250596,10.251.126.255:50010,0,,,,['blk_8376667364205250596'],blk_8376667364205250596,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 214524 2633 INFO dfs.DataNode$DataXceiver: 10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,81109,214524,2633,INFO,dfs.DataNode$DataXceiver,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,blk_-2794533871450434534,10.251.71.68:50010,0,,,,['blk_-2794533871450434534'],blk_-2794533871450434534,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 214529 2747 WARN dfs.DataNode$DataXceiver: 10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,81109,214529,2747,WARN,dfs.DataNode$DataXceiver,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,blk_3763728533434719668,10.251.123.132:50010,0,,,,['blk_3763728533434719668'],blk_3763728533434719668,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 214910 2848 WARN dfs.DataNode$DataXceiver: 10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,81109,214910,2848,WARN,dfs.DataNode$DataXceiver,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,blk_6241141267506413726,10.250.13.188:50010,0,,,,['blk_6241141267506413726'],blk_6241141267506413726,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 214919 2899 INFO dfs.DataNode$DataXceiver: 10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,81109,214919,2899,INFO,dfs.DataNode$DataXceiver,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,blk_-6520030462660619051,10.251.214.32:50010,0,,,,['blk_-6520030462660619051'],blk_-6520030462660619051,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 215136 2868 WARN dfs.DataNode$DataXceiver: 10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,81109,215136,2868,WARN,dfs.DataNode$DataXceiver,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,blk_8466246428293623262,10.251.199.19:50010,0,,,,['blk_8466246428293623262'],blk_8466246428293623262,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 215259 2934 WARN dfs.DataNode$DataXceiver: 10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,81109,215259,2934,WARN,dfs.DataNode$DataXceiver,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,blk_-3140754468249228022,10.250.9.207:50010,0,,,,['blk_-3140754468249228022'],blk_-3140754468249228022,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 215702 3022 WARN dfs.DataNode$DataXceiver: 10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,81109,215702,3022,WARN,dfs.DataNode$DataXceiver,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,blk_3441699978641526775,10.251.202.134:50010,0,,,,['blk_3441699978641526775'],blk_3441699978641526775,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 215734 3055 INFO dfs.DataNode$DataXceiver: 10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,81109,215734,3055,INFO,dfs.DataNode$DataXceiver,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,blk_5739119717322549945,10.250.6.214:50010,0,,,,['blk_5739119717322549945'],blk_5739119717322549945,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 220032 3137 WARN dfs.DataNode$DataXceiver: 10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,81109,220032,3137,WARN,dfs.DataNode$DataXceiver,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,blk_-305633040016166849,10.250.14.196:50010,0,,,,['blk_-305633040016166849'],blk_-305633040016166849,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 220403 3148 WARN dfs.DataNode$DataXceiver: 10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,81109,220403,3148,WARN,dfs.DataNode$DataXceiver,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,blk_-6290631608800952376,10.251.107.227:50010,0,,,,['blk_-6290631608800952376'],blk_-6290631608800952376,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 220528 3174 INFO dfs.DataNode$DataXceiver: 10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,81109,220528,3174,INFO,dfs.DataNode$DataXceiver,10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,blk_8787656642683881295,10.251.203.166:50010,0,,,,['blk_8787656642683881295'],blk_8787656642683881295,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 221105 3338 WARN dfs.DataNode$DataXceiver: 10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,81109,221105,3338,WARN,dfs.DataNode$DataXceiver,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,blk_-4841792440390267307,10.251.90.64:50010,0,,,,['blk_-4841792440390267307'],blk_-4841792440390267307,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 221151 3361 WARN dfs.DataNode$DataXceiver: 10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,81109,221151,3361,WARN,dfs.DataNode$DataXceiver,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,blk_5126469776250053435,10.250.10.144:50010,0,,,,['blk_5126469776250053435'],blk_5126469776250053435,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 222040 3463 WARN dfs.DataNode$DataXceiver: 10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,81109,222040,3463,WARN,dfs.DataNode$DataXceiver,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,blk_-2032740670708110312,10.251.71.146:50010,0,,,,['blk_-2032740670708110312'],blk_-2032740670708110312,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 222041 3390 WARN dfs.DataNode$DataXceiver: 10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,81109,222041,3390,WARN,dfs.DataNode$DataXceiver,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,blk_-62891505109755100,10.251.67.113:50010,0,,,,['blk_-62891505109755100'],blk_-62891505109755100,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 222342 3462 WARN dfs.DataNode$DataXceiver: 10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,81109,222342,3462,WARN,dfs.DataNode$DataXceiver,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,blk_2244903517044280975,10.251.74.79:50010,0,,,,['blk_2244903517044280975'],blk_2244903517044280975,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 222650 3459 WARN dfs.DataNode$DataXceiver: 10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,81109,222650,3459,WARN,dfs.DataNode$DataXceiver,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,blk_5905933788014151041,10.251.214.112:50010,0,,,,['blk_5905933788014151041'],blk_5905933788014151041,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 223211 3544 INFO dfs.DataNode$DataXceiver: 10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,81109,223211,3544,INFO,dfs.DataNode$DataXceiver,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,blk_6296828743242110158,10.251.111.80:50010,0,,,,['blk_6296828743242110158'],blk_6296828743242110158,dfs.DataNode,DataXceiver,<*> Served block <*> to <*>,8
081109 223910 3540 WARN dfs.DataNode$DataXceiver: 10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,81109,223910,3540,WARN,dfs.DataNode$DataXceiver,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,blk_2969087638814291714,10.251.43.210:50010,0,,,,['blk_2969087638814291714'],blk_2969087638814291714,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
081109 224054 3560 WARN dfs.DataNode$DataXceiver: 10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,81109,224054,3560,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,blk_2879780987351022871,10.251.126.255:50010,0,,,,['blk_2879780987351022871'],blk_2879780987351022871,dfs.DataNode,DataXceiver,<*> exception while serving <*> to <*>,9
